Country,Year,Population,female_population,Female deaths,ICSS CRIME,LEGAL STATUS OF PERPETRATOR,Value,per_100k
Ireland,2012,4589287,2315288.0,14241.0,Sexual assault,Convicted person,69.0,3.0
Ireland,2013,4609779,2326317.0,14545.0,Intentional homicide,Suspected person,,
Ireland,2013,4609779,2326317.0,14545.0,Intentional homicide,Prosecuted person,,
Ireland,2013,4609779,2326317.0,14545.0,Intentional homicide,Convicted person,,
Ireland,2013,4609779,2326317.0,14545.0,Rape,Suspected person,,
Ireland,2013,4609779,2326317.0,14545.0,Rape,Prosecuted person,,
Ireland,2013,4609779,2326317.0,14545.0,Rape,Convicted person,,
Ireland,2013,4609779,2326317.0,14545.0,Sexual assault,Suspected person,,
Ireland,2013,4609779,2326317.0,14545.0,Sexual assault,Prosecuted person,,
Ireland,2013,4609779,2326317.0,14545.0,Sexual assault,Convicted person,,
Ireland,2014,4637852,2342002.0,14355.0,Intentional homicide,Suspected person,,
Ireland,2014,4637852,2342002.0,14355.0,Intentional homicide,Prosecuted person,,
Ireland,2014,4637852,2342002.0,14355.0,Intentional homicide,Convicted person,,
Ireland,2014,4637852,2342002.0,14355.0,Rape,Suspected person,,
Ireland,2014,4637852,2342002.0,14355.0,Rape,Prosecuted person,,
Ireland,2014,4637852,2342002.0,14355.0,Rape,Convicted person,,
Ireland,2014,4637852,2342002.0,14355.0,Sexual assault,Suspected person,,
Ireland,2014,4637852,2342002.0,14355.0,Sexual assault,Prosecuted person,,
Ireland,2014,4637852,2342002.0,14355.0,Sexual assault,Convicted person,,
Ireland,2015,4677627,2364285.0,14899.0,Intentional homicide,Suspected person,,
Ireland,2015,4677627,2364285.0,14899.0,Intentional homicide,Prosecuted person,,
Ireland,2015,4677627,2364285.0,14899.0,Intentional homicide,Convicted person,,
Ireland,2015,4677627,2364285.0,14899.0,Rape,Suspected person,,
Ireland,2015,4677627,2364285.0,14899.0,Rape,Prosecuted person,,
Ireland,2015,4677627,2364285.0,14899.0,Rape,Convicted person,,
Ireland,2015,4677627,2364285.0,14899.0,Sexual assault,Suspected person,,
Ireland,2015,4677627,2364285.0,14899.0,Sexual assault,Prosecuted person,,
Ireland,2015,4677627,2364285.0,14899.0,Sexual assault,Convicted person,,
Ireland,2016,4726286,2387145.0,15047.0,Intentional homicide,Suspected person,,
Ireland,2016,4726286,2387145.0,15047.0,Intentional homicide,Prosecuted person,,
Ireland,2016,4726286,2387145.0,15047.0,Intentional homicide,Convicted person,,
Ireland,2016,4726286,2387145.0,15047.0,Rape,Suspected person,,
Ireland,2016,4726286,2387145.0,15047.0,Rape,Prosecuted person,,
Ireland,2016,4726286,2387145.0,15047.0,Rape,Convicted person,,
Ireland,2016,4726286,2387145.0,15047.0,Sexual assault,Suspected person,,
Ireland,2016,4726286,2387145.0,15047.0,Sexual assault,Prosecuted person,,
Ireland,2016,4726286,2387145.0,15047.0,Sexual assault,Convicted person,,
Ireland,2017,4784383,2416465.0,14929.0,Intentional homicide,Suspected person,33.0,1.4
Ireland,2017,4784383,2416465.0,14929.0,Intentional homicide,Prosecuted person,,
Ireland,2017,4784383,2416465.0,14929.0,Intentional homicide,Convicted person,,
Ireland,2017,4784383,2416465.0,14929.0,Rape,Suspected person,218.0,9.2
Ireland,2017,4784383,2416465.0,14929.0,Rape,Prosecuted person,,
Ireland,2017,4784383,2416465.0,14929.0,Rape,Convicted person,,
Ireland,2017,4784383,2416465.0,14929.0,Sexual assault,Suspected person,480.0,20.3
Ireland,2017,4784383,2416465.0,14929.0,Sexual assault,Prosecuted person,,
Ireland,2017,4784383,2416465.0,14929.0,Sexual assault,Convicted person,,
Ireland,2018,4830392,2438169.0,15095.0,Intentional homicide,Suspected person,26.0,1.1
Ireland,2018,4830392,2438169.0,15095.0,Intentional homicide,Prosecuted person,,
Ireland,2018,4830392,2438169.0,15095.0,Intentional homicide,Convicted person,,
Ireland,2018,4830392,2438169.0,15095.0,Rape,Suspected person,96.0,4.0
Ireland,2018,4830392,2438169.0,15095.0,Rape,Prosecuted person,,
Ireland,2018,4830392,2438169.0,15095.0,Rape,Convicted person,,
Ireland,2018,4830392,2438169.0,15095.0,Sexual assault,Suspected person,281.0,11.7
Ireland,2018,4830392,2438169.0,15095.0,Sexual assault,Prosecuted person,,
Ireland,2018,4830392,2438169.0,15095.0,Sexual assault,Convicted person,,
Ireland,2019,4904240,2475359.0,14912.0,Intentional homicide,Suspected person,24.0,1.0
Ireland,2019,4904240,2475359.0,14912.0,Intentional homicide,Prosecuted person,,
Ireland,2019,4904240,2475359.0,14912.0,Intentional homicide,Convicted person,,
Ireland,2019,4904240,2475359.0,14912.0,Rape,Suspected person,143.0,5.9
Ireland,2019,4904240,2475359.0,14912.0,Rape,Prosecuted person,,
Ireland,2019,4904240,2475359.0,14912.0,Rape,Convicted person,,
Ireland,2019,4904240,2475359.0,14912.0,Sexual assault,Suspected person,401.0,16.5
Ireland,2019,4904240,2475359.0,14912.0,Sexual assault,Prosecuted person,,
Ireland,2019,4904240,2475359.0,14912.0,Sexual assault,Convicted person,,
Ireland,2020,4964440,2506783.0,15315.0,Intentional homicide,Suspected person,32.0,1.3
Ireland,2020,4964440,2506783.0,15315.0,Intentional homicide,Prosecuted person,,
Ireland,2020,4964440,2506783.0,15315.0,Intentional homicide,Convicted person,,
Ireland,2020,4964440,2506783.0,15315.0,Rape,Suspected person,243.0,9.9
Ireland,2020,4964440,2506783.0,15315.0,Rape,Prosecuted person,,
Ireland,2020,4964440,2506783.0,15315.0,Rape,Convicted person,,
Ireland,2020,4964440,2506783.0,15315.0,Sexual assault,Suspected person,442.0,18.0
Ireland,2020,4964440,2506783.0,15315.0,Sexual assault,Prosecuted person,,
Ireland,2020,4964440,2506783.0,15315.0,Sexual assault,Convicted person,,
Italy,2012,59394207,30667608.0,317689.0,Intentional homicide,Suspected person,988.0,3.4
Italy,2012,59394207,30667608.0,317689.0,Intentional homicide,Prosecuted person,1354.0,4.7
Italy,2012,59394207,30667608.0,317689.0,Intentional homicide,Convicted person,480.0,1.7
Italy,2012,59394207,30667608.0,317689.0,Rape,Suspected person,,
Italy,2012,59394207,30667608.0,317689.0,Rape,Prosecuted person,7118.0,24.8
Italy,2012,59394207,30667608.0,317689.0,Rape,Convicted person,1488.0,5.2
Italy,2012,59394207,30667608.0,317689.0,Sexual assault,Suspected person,4306.0,15.0
Italy,2012,59394207,30667608.0,317689.0,Sexual assault,Prosecuted person,,
Italy,2012,59394207,30667608.0,317689.0,Sexual assault,Convicted person,,
Italy,2013,59685227,30795630.0,309281.0,Intentional homicide,Suspected person,1085.0,3.8
Italy,2013,59685227,30795630.0,309281.0,Intentional homicide,Prosecuted person,1404.0,4.9
Italy,2013,59685227,30795630.0,309281.0,Intentional homicide,Convicted person,513.0,1.8
Italy,2013,59685227,30795630.0,309281.0,Rape,Suspected person,,
Italy,2013,59685227,30795630.0,309281.0,Rape,Prosecuted person,7118.0,24.6
Italy,2013,59685227,30795630.0,309281.0,Rape,Convicted person,1488.0,5.2
Italy,2013,59685227,30795630.0,309281.0,Sexual assault,Suspected person,4306.0,14.9
Italy,2013,59685227,30795630.0,309281.0,Sexual assault,Prosecuted person,,
Italy,2013,59685227,30795630.0,309281.0,Sexual assault,Convicted person,,
Italy,2014,60782668,31298104.0,308870.0,Intentional homicide,Suspected person,1003.0,3.4
Italy,2014,60782668,31298104.0,308870.0,Intentional homicide,Prosecuted person,1625.0,5.5
Italy,2014,60782668,31298104.0,308870.0,Intentional homicide,Convicted person,587.0,2.0
Italy,2014,60782668,31298104.0,308870.0,Rape,Suspected person,,
Italy,2014,60782668,31298104.0,308870.0,Rape,Prosecuted person,6948.0,23.6
Italy,2014,60782668,31298104.0,308870.0,Rape,Convicted person,1558.0,5.3
Italy,2014,60782668,31298104.0,308870.0,Sexual assault,Suspected person,4312.0,14.6
Italy,2014,60782668,31298104.0,308870.0,Sexual assault,Prosecuted person,,
Italy,2014,60782668,31298104.0,308870.0,Sexual assault,Convicted person,,
Italy,2015,60795612,31294022.0,338656.0,Intentional homicide,Suspected person,984.0,3.3
Italy,2015,60795612,31294022.0,338656.0,Intentional homicide,Prosecuted person,1437.0,4.9
Italy,2015,60795612,31294022.0,338656.0,Intentional homicide,Convicted person,489.0,1.7
Italy,2015,60795612,31294022.0,338656.0,Rape,Suspected person,,
Italy,2015,60795612,31294022.0,338656.0,Rape,Prosecuted person,7203.0,24.4
Italy,2015,60795612,31294022.0,338656.0,Rape,Convicted person,1318.0,4.5
Italy,2015,60795612,31294022.0,338656.0,Sexual assault,Suspected person,4004.0,13.6
Italy,2015,60795612,31294022.0,338656.0,Sexual assault,Prosecuted person,,
Italy,2015,60795612,31294022.0,338656.0,Sexual assault,Convicted person,,
Italy,2016,60665551,31209230.0,320418.0,Intentional homicide,Suspected person,942.0,3.2
Italy,2016,60665551,31209230.0,320418.0,Intentional homicide,Prosecuted person,1401.0,4.8
Italy,2016,60665551,31209230.0,320418.0,Intentional homicide,Convicted person,583.0,2.0
Italy,2016,60665551,31209230.0,320418.0,Rape,Suspected person,,
Italy,2016,60665551,31209230.0,320418.0,Rape,Prosecuted person,,
Italy,2016,60665551,31209230.0,320418.0,Rape,Convicted person,,
Italy,2016,60665551,31209230.0,320418.0,Sexual assault,Suspected person,,
Italy,2016,60665551,31209230.0,320418.0,Sexual assault,Prosecuted person,,
Italy,2016,60665551,31209230.0,320418.0,Sexual assault,Convicted person,,
Italy,2017,60589445,31143704.0,340023.0,Intentional homicide,Suspected person,917.0,3.1
Italy,2017,60589445,31143704.0,340023.0,Intentional homicide,Prosecuted person,1569.0,5.3
Italy,2017,60589445,31143704.0,340023.0,Intentional homicide,Convicted person,566.0,1.9
Italy,2017,60589445,31143704.0,340023.0,Rape,Suspected person,,
Italy,2017,60589445,31143704.0,340023.0,Rape,Prosecuted person,,
Italy,2017,60589445,31143704.0,340023.0,Rape,Convicted person,,
Italy,2017,60589445,31143704.0,340023.0,Sexual assault,Suspected person,,
Italy,2017,60589445,31143704.0,340023.0,Sexual assault,Prosecuted person,,
Italy,2017,60589445,31143704.0,340023.0,Sexual assault,Convicted person,,
Italy,2018,60483973,31056366.0,329961.0,Intentional homicide,Suspected person,788.0,2.7
Italy,2018,60483973,31056366.0,329961.0,Intentional homicide,Prosecuted person,1442.0,4.9
Italy,2018,60483973,31056366.0,329961.0,Intentional homicide,Convicted person,648.0,2.2
Italy,2018,60483973,31056366.0,329961.0,Rape,Suspected person,,
Italy,2018,60483973,31056366.0,329961.0,Rape,Prosecuted person,,
Italy,2018,60483973,31056366.0,329961.0,Rape,Convicted person,,
Italy,2018,60483973,31056366.0,329961.0,Sexual assault,Suspected person,,
Italy,2018,60483973,31056366.0,329961.0,Sexual assault,Prosecuted person,,
Italy,2018,60483973,31056366.0,329961.0,Sexual assault,Convicted person,,
Italy,2019,59816673,30685478.0,333897.0,Intentional homicide,Suspected person,886.0,3.0
Italy,2019,59816673,30685478.0,333897.0,Intentional homicide,Prosecuted person,,
Italy,2019,59816673,30685478.0,333897.0,Intentional homicide,Convicted person,,
Italy,2019,59816673,30685478.0,333897.0,Rape,Suspected person,,
Italy,2019,59816673,30685478.0,333897.0,Rape,Prosecuted person,,
Italy,2019,59816673,30685478.0,333897.0,Rape,Convicted person,,
Italy,2019,59816673,30685478.0,333897.0,Sexual assault,Suspected person,,
Italy,2019,59816673,30685478.0,333897.0,Sexual assault,Prosecuted person,,
Italy,2019,59816673,30685478.0,333897.0,Sexual assault,Convicted person,,
Italy,2020,59641488,30591392.0,380899.0,Intentional homicide,Suspected person,781.0,2.7
Italy,2020,59641488,30591392.0,380899.0,Intentional homicide,Prosecuted person,,
Italy,2020,59641488,30591392.0,380899.0,Intentional homicide,Convicted person,,
Italy,2020,59641488,30591392.0,380899.0,Rape,Suspected person,,
Italy,2020,59641488,30591392.0,380899.0,Rape,Prosecuted person,,
Italy,2020,59641488,30591392.0,380899.0,Rape,Convicted person,,
Italy,2020,59641488,30591392.0,380899.0,Sexual assault,Suspected person,,
Italy,2020,59641488,30591392.0,380899.0,Sexual assault,Prosecuted person,,
Italy,2020,59641488,30591392.0,380899.0,Sexual assault,Convicted person,,
Latvia,2012,2044813,1110001.0,15255.0,Intentional homicide,Suspected person,111.0,11.9
Latvia,2012,2044813,1110001.0,15255.0,Intentional homicide,Prosecuted person,45.0,4.8
Latvia,2012,2044813,1110001.0,15255.0,Intentional homicide,Convicted person,77.0,8.2
Latvia,2012,2044813,1110001.0,15255.0,Rape,Suspected person,46.0,4.9
Latvia,2012,2044813,1110001.0,15255.0,Rape,Prosecuted person,16.0,1.7
Latvia,2012,2044813,1110001.0,15255.0,Rape,Convicted person,51.0,5.5
Latvia,2012,2044813,1110001.0,15255.0,Sexual assault,Suspected person,139.0,14.9
Latvia,2012,2044813,1110001.0,15255.0,Sexual assault,Prosecuted person,64.0,6.8
Latvia,2012,2044813,1110001.0,15255.0,Sexual assault,Convicted person,33.0,3.5
Latvia,2013,2023825,1097245.0,15200.0,Intentional homicide,Suspected person,146.0,15.8
Latvia,2013,2023825,1097245.0,15200.0,Intentional homicide,Prosecuted person,72.0,7.8
Latvia,2013,2023825,1097245.0,15200.0,Intentional homicide,Convicted person,86.0,9.3
Latvia,2013,2023825,1097245.0,15200.0,Rape,Suspected person,86.0,9.3
Latvia,2013,2023825,1097245.0,15200.0,Rape,Prosecuted person,25.0,2.7
Latvia,2013,2023825,1097245.0,15200.0,Rape,Convicted person,34.0,3.7
Latvia,2013,2023825,1097245.0,15200.0,Sexual assault,Suspected person,108.0,11.7
Latvia,2013,2023825,1097245.0,15200.0,Sexual assault,Prosecuted person,82.0,8.8
Latvia,2013,2023825,1097245.0,15200.0,Sexual assault,Convicted person,27.0,2.9
Latvia,2014,2001468,1084423.0,14661.0,Intentional homicide,Suspected person,141.0,15.4
Latvia,2014,2001468,1084423.0,14661.0,Intentional homicide,Prosecuted person,59.0,6.4
Latvia,2014,2001468,1084423.0,14661.0,Intentional homicide,Convicted person,109.0,11.9
Latvia,2014,2001468,1084423.0,14661.0,Rape,Suspected person,96.0,10.5
Latvia,2014,2001468,1084423.0,14661.0,Rape,Prosecuted person,30.0,3.3
Latvia,2014,2001468,1084423.0,14661.0,Rape,Convicted person,54.0,5.9
Latvia,2014,2001468,1084423.0,14661.0,Sexual assault,Suspected person,121.0,13.2
Latvia,2014,2001468,1084423.0,14661.0,Sexual assault,Prosecuted person,80.0,8.7
Latvia,2014,2001468,1084423.0,14661.0,Sexual assault,Convicted person,29.0,3.2
Latvia,2015,1986096,1074889.0,15046.0,Intentional homicide,Suspected person,139.0,15.3
Latvia,2015,1986096,1074889.0,15046.0,Intentional homicide,Prosecuted person,78.0,8.6
Latvia,2015,1986096,1074889.0,15046.0,Intentional homicide,Convicted person,106.0,11.6
Latvia,2015,1986096,1074889.0,15046.0,Rape,Suspected person,78.0,8.6
Latvia,2015,1986096,1074889.0,15046.0,Rape,Prosecuted person,19.0,2.1
Latvia,2015,1986096,1074889.0,15046.0,Rape,Convicted person,41.0,4.5
Latvia,2015,1986096,1074889.0,15046.0,Sexual assault,Suspected person,132.0,14.5
Latvia,2015,1986096,1074889.0,15046.0,Sexual assault,Prosecuted person,73.0,8.0
Latvia,2015,1986096,1074889.0,15046.0,Sexual assault,Convicted person,39.0,4.3
Latvia,2016,1968957,1064658.0,14935.0,Intentional homicide,Suspected person,128.0,14.2
Latvia,2016,1968957,1064658.0,14935.0,Intentional homicide,Prosecuted person,48.0,5.3
Latvia,2016,1968957,1064658.0,14935.0,Intentional homicide,Convicted person,94.0,10.4
Latvia,2016,1968957,1064658.0,14935.0,Rape,Suspected person,116.0,12.8
Latvia,2016,1968957,1064658.0,14935.0,Rape,Prosecuted person,88.0,9.7
Latvia,2016,1968957,1064658.0,14935.0,Rape,Convicted person,52.0,5.8
Latvia,2016,1968957,1064658.0,14935.0,Sexual assault,Suspected person,64.0,7.1
Latvia,2016,1968957,1064658.0,14935.0,Sexual assault,Prosecuted person,42.0,4.6
Latvia,2016,1968957,1064658.0,14935.0,Sexual assault,Convicted person,21.0,2.3
Latvia,2017,1950116,1054433.0,15063.0,Intentional homicide,Suspected person,146.0,16.3
Latvia,2017,1950116,1054433.0,15063.0,Intentional homicide,Prosecuted person,94.0,10.5
Latvia,2017,1950116,1054433.0,15063.0,Intentional homicide,Convicted person,98.0,10.9
Latvia,2017,1950116,1054433.0,15063.0,Rape,Suspected person,149.0,16.6
Latvia,2017,1950116,1054433.0,15063.0,Rape,Prosecuted person,87.0,9.7
Latvia,2017,1950116,1054433.0,15063.0,Rape,Convicted person,60.0,6.7
Latvia,2017,1950116,1054433.0,15063.0,Sexual assault,Suspected person,91.0,10.2
Latvia,2017,1950116,1054433.0,15063.0,Sexual assault,Prosecuted person,47.0,5.2
Latvia,2017,1950116,1054433.0,15063.0,Sexual assault,Convicted person,38.0,4.2
Latvia,2018,1934379,1044738.0,15174.0,Intentional homicide,Suspected person,136.0,15.3
Latvia,2018,1934379,1044738.0,15174.0,Intentional homicide,Prosecuted person,92.0,10.3
Latvia,2018,1934379,1044738.0,15174.0,Intentional homicide,Convicted person,90.0,10.1
Latvia,2018,1934379,1044738.0,15174.0,Rape,Suspected person,143.0,16.1
Latvia,2018,1934379,1044738.0,15174.0,Rape,Prosecuted person,97.0,10.9
Latvia,2018,1934379,1044738.0,15174.0,Rape,Convicted person,51.0,5.7
Latvia,2018,1934379,1044738.0,15174.0,Sexual assault,Suspected person,105.0,11.8
Latvia,2018,1934379,1044738.0,15174.0,Sexual assault,Prosecuted person,74.0,8.3
Latvia,2018,1934379,1044738.0,15174.0,Sexual assault,Convicted person,30.0,3.4
Latvia,2019,1919968,1035059.0,14666.0,Intentional homicide,Suspected person,130.0,14.7
Latvia,2019,1919968,1035059.0,14666.0,Intentional homicide,Prosecuted person,82.0,9.3
Latvia,2019,1919968,1035059.0,14666.0,Intentional homicide,Convicted person,75.0,8.5
Latvia,2019,1919968,1035059.0,14666.0,Rape,Suspected person,123.0,13.9
Latvia,2019,1919968,1035059.0,14666.0,Rape,Prosecuted person,91.0,10.3
Latvia,2019,1919968,1035059.0,14666.0,Rape,Convicted person,63.0,7.1
Latvia,2019,1919968,1035059.0,14666.0,Sexual assault,Suspected person,89.0,10.1
Latvia,2019,1919968,1035059.0,14666.0,Sexual assault,Prosecuted person,63.0,7.1
Latvia,2019,1919968,1035059.0,14666.0,Sexual assault,Convicted person,53.0,6.0
Latvia,2020,1907675,1026719.0,15286.0,Intentional homicide,Suspected person,116.0,13.2
Latvia,2020,1907675,1026719.0,15286.0,Intentional homicide,Prosecuted person,70.0,7.9
Latvia,2020,1907675,1026719.0,15286.0,Intentional homicide,Convicted person,67.0,7.6
Latvia,2020,1907675,1026719.0,15286.0,Rape,Suspected person,137.0,15.6
Latvia,2020,1907675,1026719.0,15286.0,Rape,Prosecuted person,89.0,10.1
Latvia,2020,1907675,1026719.0,15286.0,Rape,Convicted person,61.0,6.9
Latvia,2020,1907675,1026719.0,15286.0,Sexual assault,Suspected person,93.0,10.6
Latvia,2020,1907675,1026719.0,15286.0,Sexual assault,Prosecuted person,52.0,5.9
Latvia,2020,1907675,1026719.0,15286.0,Sexual assault,Convicted person,34.0,3.9
Lithuania,2012,3003641,1620130.0,20099.0,Intentional homicide,Suspected person,179.0,12.9
Lithuania,2012,3003641,1620130.0,20099.0,Intentional homicide,Prosecuted person,171.0,12.4
Lithuania,2012,3003641,1620130.0,20099.0,Intentional homicide,Convicted person,165.0,11.9
Lithuania,2012,3003641,1620130.0,20099.0,Rape,Suspected person,108.0,7.8
Lithuania,2012,3003641,1620130.0,20099.0,Rape,Prosecuted person,105.0,7.6
Lithuania,2012,3003641,1620130.0,20099.0,Rape,Convicted person,105.0,7.6
Lithuania,2012,3003641,1620130.0,20099.0,Sexual assault,Suspected person,142.0,10.3
Lithuania,2012,3003641,1620130.0,20099.0,Sexual assault,Prosecuted person,126.0,9.1
Lithuania,2012,3003641,1620130.0,20099.0,Sexual assault,Convicted person,158.0,11.4
Lithuania,2013,2971905,1603014.0,20553.0,Intentional homicide,Suspected person,174.0,12.7
Lithuania,2013,2971905,1603014.0,20553.0,Intentional homicide,Prosecuted person,160.0,11.7
Lithuania,2013,2971905,1603014.0,20553.0,Intentional homicide,Convicted person,151.0,11.0
Lithuania,2013,2971905,1603014.0,20553.0,Rape,Suspected person,88.0,6.4
Lithuania,2013,2971905,1603014.0,20553.0,Rape,Prosecuted person,87.0,6.4
Lithuania,2013,2971905,1603014.0,20553.0,Rape,Convicted person,80.0,5.8
Lithuania,2013,2971905,1603014.0,20553.0,Sexual assault,Suspected person,125.0,9.1
Lithuania,2013,2971905,1603014.0,20553.0,Sexual assault,Prosecuted person,114.0,8.3
Lithuania,2013,2971905,1603014.0,20553.0,Sexual assault,Convicted person,106.0,7.7
Lithuania,2014,2943472,1587477.0,19967.0,Intentional homicide,Suspected person,176.0,13.0
Lithuania,2014,2943472,1587477.0,19967.0,Intentional homicide,Prosecuted person,166.0,12.2
Lithuania,2014,2943472,1587477.0,19967.0,Intentional homicide,Convicted person,177.0,13.1
Lithuania,2014,2943472,1587477.0,19967.0,Rape,Suspected person,108.0,8.0
Lithuania,2014,2943472,1587477.0,19967.0,Rape,Prosecuted person,108.0,8.0
Lithuania,2014,2943472,1587477.0,19967.0,Rape,Convicted person,83.0,6.1
Lithuania,2014,2943472,1587477.0,19967.0,Sexual assault,Suspected person,157.0,11.6
Lithuania,2014,2943472,1587477.0,19967.0,Sexual assault,Prosecuted person,136.0,10.0
Lithuania,2014,2943472,1587477.0,19967.0,Sexual assault,Convicted person,141.0,10.4
Lithuania,2015,2921262,1575005.0,21060.0,Intentional homicide,Suspected person,131.0,9.7
Lithuania,2015,2921262,1575005.0,21060.0,Intentional homicide,Prosecuted person,118.0,8.8
Lithuania,2015,2921262,1575005.0,21060.0,Intentional homicide,Convicted person,120.0,8.9
Lithuania,2015,2921262,1575005.0,21060.0,Rape,Suspected person,90.0,6.7
Lithuania,2015,2921262,1575005.0,21060.0,Rape,Prosecuted person,89.0,6.6
Lithuania,2015,2921262,1575005.0,21060.0,Rape,Convicted person,99.0,7.4
Lithuania,2015,2921262,1575005.0,21060.0,Sexual assault,Suspected person,158.0,11.7
Lithuania,2015,2921262,1575005.0,21060.0,Sexual assault,Prosecuted person,132.0,9.8
Lithuania,2015,2921262,1575005.0,21060.0,Sexual assault,Convicted person,157.0,11.7
Lithuania,2016,2888558,1558951.0,20611.0,Intentional homicide,Suspected person,136.0,10.2
Lithuania,2016,2888558,1558951.0,20611.0,Intentional homicide,Prosecuted person,132.0,9.9
Lithuania,2016,2888558,1558951.0,20611.0,Intentional homicide,Convicted person,133.0,10.0
Lithuania,2016,2888558,1558951.0,20611.0,Rape,Suspected person,81.0,6.1
Lithuania,2016,2888558,1558951.0,20611.0,Rape,Prosecuted person,80.0,6.0
Lithuania,2016,2888558,1558951.0,20611.0,Rape,Convicted person,79.0,5.9
Lithuania,2016,2888558,1558951.0,20611.0,Sexual assault,Suspected person,120.0,9.0
Lithuania,2016,2888558,1558951.0,20611.0,Sexual assault,Prosecuted person,119.0,9.0
Lithuania,2016,2888558,1558951.0,20611.0,Sexual assault,Convicted person,131.0,9.9
Lithuania,2017,2847904,1535718.0,20668.0,Intentional homicide,Suspected person,181.0,13.8
Lithuania,2017,2847904,1535718.0,20668.0,Intentional homicide,Prosecuted person,168.0,12.8
Lithuania,2017,2847904,1535718.0,20668.0,Intentional homicide,Convicted person,135.0,10.3
Lithuania,2017,2847904,1535718.0,20668.0,Rape,Suspected person,103.0,7.8
Lithuania,2017,2847904,1535718.0,20668.0,Rape,Prosecuted person,101.0,7.7
Lithuania,2017,2847904,1535718.0,20668.0,Rape,Convicted person,77.0,5.9
Lithuania,2017,2847904,1535718.0,20668.0,Sexual assault,Suspected person,97.0,7.4
Lithuania,2017,2847904,1535718.0,20668.0,Sexual assault,Prosecuted person,96.0,7.3
Lithuania,2017,2847904,1535718.0,20668.0,Sexual assault,Convicted person,134.0,10.2
Lithuania,2018,2808901,1511608.0,20376.0,Intentional homicide,Suspected person,102.0,7.9
Lithuania,2018,2808901,1511608.0,20376.0,Intentional homicide,Prosecuted person,99.0,7.6
Lithuania,2018,2808901,1511608.0,20376.0,Intentional homicide,Convicted person,98.0,7.6
Lithuania,2018,2808901,1511608.0,20376.0,Rape,Suspected person,73.0,5.6
Lithuania,2018,2808901,1511608.0,20376.0,Rape,Prosecuted person,72.0,5.6
Lithuania,2018,2808901,1511608.0,20376.0,Rape,Convicted person,59.0,4.5
Lithuania,2018,2808901,1511608.0,20376.0,Sexual assault,Suspected person,71.0,5.5
Lithuania,2018,2808901,1511608.0,20376.0,Sexual assault,Prosecuted person,68.0,5.2
Lithuania,2018,2808901,1511608.0,20376.0,Sexual assault,Convicted person,87.0,6.7
Lithuania,2019,2794184,1498593.0,19615.0,Intentional homicide,Suspected person,91.0,7.0
Lithuania,2019,2794184,1498593.0,19615.0,Intentional homicide,Prosecuted person,87.0,6.7
Lithuania,2019,2794184,1498593.0,19615.0,Intentional homicide,Convicted person,85.0,6.6
Lithuania,2019,2794184,1498593.0,19615.0,Rape,Suspected person,68.0,5.2
Lithuania,2019,2794184,1498593.0,19615.0,Rape,Prosecuted person,65.0,5.0
Lithuania,2019,2794184,1498593.0,19615.0,Rape,Convicted person,50.0,3.9
Lithuania,2019,2794184,1498593.0,19615.0,Sexual assault,Suspected person,72.0,5.6
Lithuania,2019,2794184,1498593.0,19615.0,Sexual assault,Prosecuted person,70.0,5.4
Lithuania,2019,2794184,1498593.0,19615.0,Sexual assault,Convicted person,47.0,3.6
Lithuania,2020,2794090,1489736.0,22065.0,Intentional homicide,Suspected person,82.0,6.3
Lithuania,2020,2794090,1489736.0,22065.0,Intentional homicide,Prosecuted person,78.0,6.0
Lithuania,2020,2794090,1489736.0,22065.0,Intentional homicide,Convicted person,63.0,4.8
Lithuania,2020,2794090,1489736.0,22065.0,Rape,Suspected person,44.0,3.4
Lithuania,2020,2794090,1489736.0,22065.0,Rape,Prosecuted person,42.0,3.2
Lithuania,2020,2794090,1489736.0,22065.0,Rape,Convicted person,48.0,3.7
Lithuania,2020,2794090,1489736.0,22065.0,Sexual assault,Suspected person,45.0,3.4
Lithuania,2020,2794090,1489736.0,22065.0,Sexual assault,Prosecuted person,42.0,3.2
Lithuania,2020,2794090,1489736.0,22065.0,Sexual assault,Convicted person,55.0,4.2
Luxembourg,2012,524853,263033.0,1965.0,Intentional homicide,Suspected person,,
Luxembourg,2012,524853,263033.0,1965.0,Intentional homicide,Prosecuted person,,
Luxembourg,2012,524853,263033.0,1965.0,Intentional homicide,Convicted person,,
Luxembourg,2012,524853,263033.0,1965.0,Rape,Suspected person,,
Luxembourg,2012,524853,263033.0,1965.0,Rape,Prosecuted person,,
Luxembourg,2012,524853,263033.0,1965.0,Rape,Convicted person,,
Luxembourg,2012,524853,263033.0,1965.0,Sexual assault,Suspected person,228.0,87.1
Luxembourg,2012,524853,263033.0,1965.0,Sexual assault,Prosecuted person,,
Luxembourg,2012,524853,263033.0,1965.0,Sexual assault,Convicted person,,
Luxembourg,2013,537039,268627.0,1929.0,Intentional homicide,Suspected person,,
Luxembourg,2013,537039,268627.0,1929.0,Intentional homicide,Prosecuted person,,
Luxembourg,2013,537039,268627.0,1929.0,Intentional homicide,Convicted person,,
Luxembourg,2013,537039,268627.0,1929.0,Rape,Suspected person,,
Luxembourg,2013,537039,268627.0,1929.0,Rape,Prosecuted person,,
Luxembourg,2013,537039,268627.0,1929.0,Rape,Convicted person,,
Luxembourg,2013,537039,268627.0,1929.0,Sexual assault,Suspected person,223.0,83.1
